Customer ID,recency,frequency,monetary,tenure,avg_order_value,recency_score,frequency_score,monetary_score,RF_SCORE,segment
14208,188,1,415.31,188,415.31,1,1,2,11,hibernating
14209,22,9,2919.84,323,324.4266666666667,4,5,5,45,loyal_customers
14210,8,11,3955.68,339,359.6072727272727,5,5,5,55,champions
14211,48,9,2161.19,367,240.13222222222217,3,5,5,35,loyal_customers
14212,82,1,1119.66,82,1119.66,2,1,4,21,hibernating
14213,41,1,1192.2000000000005,41,1192.2000000000005,3,1,4,31,about_to_sleep
14215,5,4,1626.6100000000004,368,406.6525000000001,5,4,4,54,champions
14216,51,1,310.74,51,310.74,3,1,2,31,about_to_sleep
14217,3,7,1411.91,164,201.70142857142855,5,5,4,55,champions
14219,46,2,543.8900000000001,130,271.94500000000005,3,2,3,32,about_to_sleep
14220,204,2,882.6,206,441.3,1,2,3,12,hibernating
14221,86,8,3084.69,249,385.58625,2,5,5,25,cant_loose
14224,27,5,847.78,181,169.55599999999998,4,4,3,44,loyal_customers
14225,71,4,2037.02,333,509.255,3,4,4,34,loyal_customers
14226,78,1,770.3399999999999,78,770.3399999999999,2,1,3,21,hibernating
14227,51,5,3017.75,306,603.55,3,4,5,34,loyal_customers
14228,74,3,745.5,183,248.5,2,3,3,23,at_Risk
14229,40,4,1046.84,108,261.71000000000004,3,4,4,34,loyal_customers
14230,72,3,979.8,185,326.6,3,3,3,33,need_attention
14231,87,1,309.91,87,309.91,2,1,2,21,hibernating
14233,102,3,1441.5500000000002,281,480.5166666666667,2,3,4,23,at_Risk
14235,135,4,1573.13,256,393.2825,2,4,4,24,at_Risk
14236,9,4,1253.7800000000002,142,313.44500000000005,5,4,4,54,champions
14237,10,2,471.14,227,235.57,5,2,2,52,potential_loyalists
14238,299,2,287.38000000000005,371,143.69000000000003,1,2,2,12,hibernating
14239,68,10,1882.32,371,188.23200000000003,3,5,4,35,loyal_customers
14240,60,1,357.15,60,357.15,3,1,2,31,about_to_sleep
14241,333,1,120.0,333,120.0,1,1,1,11,hibernating
14243,2,8,4842.280000000001,113,605.2850000000001,5,5,5,55,champions
14244,297,1,366.42,297,366.42,1,1,2,11,hibernating
14247,41,4,635.89,188,158.9725,3,4,3,34,loyal_customers
14248,96,2,730.3699999999999,152,365.185,2,2,3,22,hibernating
14249,47,12,5625.461,316,468.7884166666667,3,5,5,35,loyal_customers
14252,18,1,350.99,18,350.99,4,1,2,41,promising
14253,130,2,363.4,260,181.7,2,2,2,22,hibernating
14254,69,1,601.03,69,601.03,3,1,3,31,about_to_sleep
14255,183,1,1000.63,183,1000.63,1,1,4,11,hibernating
14256,128,3,1504.93,331,501.6433333333334,2,3,4,23,at_Risk
14257,17,4,2854.7300000000005,285,713.6825000000001,4,4,5,44,loyal_customers
14258,32,16,19381.36,372,1211.335,4,5,5,45,loyal_customers
14260,108,3,824.2800000000001,185,274.76000000000005,2,3,3,23,at_Risk
14263,60,1,322.93,60,322.93,3,1,2,31,about_to_sleep
14264,16,4,1183.3900000000003,248,295.8475000000001,5,4,4,54,champions
14265,101,2,843.17,249,421.585,2,2,3,22,hibernating
14266,65,1,40.56,65,40.56,3,1,1,31,about_to_sleep
14268,107,1,354.85,107,354.85,2,1,2,21,hibernating
14269,76,1,295.73,76,295.73,2,1,2,21,hibernating
14271,46,1,106.81000000000002,46,106.81000000000002,3,1,1,31,about_to_sleep
14272,199,2,482.85,219,241.425,1,2,2,12,hibernating
14274,323,1,256.6,323,256.6,1,1,2,11,hibernating
14275,32,6,1189.38,244,198.23,4,4,4,44,loyal_customers
14276,44,4,982.94,297,245.735,3,4,3,34,loyal_customers
14277,48,6,13009.61,363,2168.268333333333,3,4,5,34,loyal_customers
14278,46,1,205.83,46,205.83,3,1,1,31,about_to_sleep
14279,157,2,191.86,318,95.93,2,2,1,22,hibernating
14281,45,1,245.15,45,245.15,3,1,1,31,about_to_sleep
14282,4,11,4120.32,299,374.57454545454544,5,5,5,55,champions
14283,100,4,628.4399999999999,206,157.11,2,4,3,24,at_Risk
14284,290,1,704.4,290,704.4,1,1,3,11,hibernating
14285,150,4,1374.41,368,343.6025,2,4,4,24,at_Risk
14286,41,4,3851.01,372,962.7525,3,4,5,34,loyal_customers
14290,50,3,2201.91,368,733.9699999999999,3,3,5,33,need_attention
14291,17,12,4020.85,367,335.0708333333333,4,5,5,45,loyal_customers
14292,47,7,4354.32,267,622.0457142857142,3,5,5,35,loyal_customers
14293,5,6,2221.37,366,370.2283333333333,5,4,5,54,champions
14294,44,1,375.34,44,375.34,3,1,2,31,about_to_sleep
14295,75,4,2196.71,368,549.1775,2,4,5,24,at_Risk
14296,58,2,456.4,211,228.2,3,2,2,32,about_to_sleep
14298,12,38,39667.19,365,1043.8734210526316,5,5,5,55,champions
14299,2,19,10533.87,374,554.4142105263157,5,5,5,55,champions
14301,53,3,1352.0400000000002,303,450.68000000000006,3,3,4,33,need_attention
14302,67,3,742.9,374,247.63333333333333,3,3,3,33,need_attention
14303,44,2,277.94,71,138.97,3,2,2,32,about_to_sleep
14304,16,2,1341.5600000000002,207,670.7800000000001,5,2,4,52,potential_loyalists
14306,15,4,1058.0800000000002,314,264.52000000000004,5,4,4,54,champions
14307,10,5,2075.31,369,415.062,5,4,4,54,champions
14308,186,2,1147.02,186,573.51,1,2,4,12,hibernating
14309,50,2,1428.28,187,714.14,3,2,4,32,about_to_sleep
14310,69,1,492.10000000000014,69,492.10000000000014,3,1,2,31,about_to_sleep
14311,204,1,206.19,204,206.19,1,1,1,11,hibernating
14312,15,5,1478.6999999999998,141,295.73999999999995,5,4,4,54,champions
14314,67,1,109.8,67,109.8,3,1,1,31,about_to_sleep
14315,201,2,716.69,271,358.345,1,2,3,12,hibernating
14316,59,5,1370.34,267,274.06800000000004,3,4,4,34,loyal_customers
14318,97,1,158.02000000000004,97,158.02000000000004,2,1,1,21,hibernating
14319,61,1,494.85,61,494.85,3,1,2,31,about_to_sleep
14320,183,3,868.96,324,289.65333333333336,1,3,3,13,at_Risk
14321,68,2,687.3100000000001,110,343.65500000000003,3,2,3,32,about_to_sleep
14322,66,4,474.1,296,118.525,3,4,2,34,loyal_customers
14324,46,2,701.6100000000001,330,350.80500000000006,3,2,3,32,about_to_sleep
14325,206,1,245.48,206,245.48,1,1,1,11,hibernating
14326,100,2,757.13,169,378.565,2,2,3,22,hibernating
14327,19,5,1583.2799999999995,337,316.65599999999995,4,4,4,44,loyal_customers
14328,75,1,445.05,75,445.05,2,1,2,21,hibernating
14329,12,8,4912.38,360,614.0475,5,5,5,55,champions
14330,260,1,200.63,260,200.63,1,1,1,11,hibernating
14332,18,2,1077.2000000000005,53,538.6000000000001,4,2,4,42,potential_loyalists
14334,62,4,1766.27,205,441.5675,3,4,4,34,loyal_customers
14338,173,1,339.88,173,339.88,2,1,2,21,hibernating
14339,65,1,310.75,65,310.75,3,1,2,31,about_to_sleep
14341,57,10,2285.04,375,228.504,3,5,5,35,loyal_customers
14342,69,2,249.88,109,124.94,3,2,1,32,about_to_sleep
14343,58,4,1088.91,327,272.2275,3,4,4,34,loyal_customers
14344,4,14,2443.77,263,174.555,5,5,5,55,champions
14346,62,3,1294.17,134,431.39,3,3,4,33,need_attention
14347,373,1,82.60000000000001,373,82.60000000000001,1,1,1,11,hibernating
14350,17,2,689.0999999999999,67,344.54999999999995,4,2,3,42,potential_loyalists
14353,47,2,285.90000000000003,68,142.95000000000002,3,2,2,32,about_to_sleep
14355,2,3,840.05,264,280.01666666666665,5,3,3,53,potential_loyalists
14358,26,2,400.06,65,200.03,4,2,2,42,potential_loyalists
14361,215,1,214.71000000000004,215,214.71000000000004,1,1,1,11,hibernating
14363,39,2,227.47000000000003,88,113.735,3,2,1,32,about_to_sleep
14365,31,2,634.68,318,317.34,4,2,3,42,potential_loyalists
14366,162,1,136.0,162,136.0,2,1,1,21,hibernating
14369,279,2,469.13,298,234.565,1,2,2,12,hibernating
14370,87,6,1175.7800000000002,313,195.96333333333337,2,4,4,24,at_Risk
14372,80,2,860.0800000000002,236,430.0400000000001,2,2,3,22,hibernating
14374,178,1,108.0,178,108.0,1,1,1,11,hibernating
14375,87,2,875.3100000000001,178,437.655,2,2,3,22,hibernating
14376,320,1,215.46,320,215.46,1,1,1,11,hibernating
14378,258,1,131.25,258,131.25,1,1,1,11,hibernating
14379,30,2,920.81,117,460.405,4,2,3,42,potential_loyalists
14380,319,1,48.96,319,48.96,1,1,1,11,hibernating
14381,88,1,428.66,88,428.66,2,1,2,21,hibernating
14382,27,1,620.73,27,620.73,4,1,3,41,promising
14384,137,1,58.5,137,58.5,2,1,1,21,hibernating
14388,9,9,3488.16,325,387.5733333333333,5,5,5,55,champions
14389,61,3,854.55,227,284.85,3,3,3,33,need_attention
14390,9,5,1747.0100000000002,62,349.40200000000004,5,4,4,54,champions
14391,213,1,135.60000000000002,213,135.60000000000002,1,1,1,11,hibernating
14392,69,1,266.4,69,266.4,3,1,2,31,about_to_sleep
14394,201,1,93.8,201,93.8,1,1,1,11,hibernating
14395,9,12,4700.300000000001,237,391.6916666666668,5,5,5,55,champions
14396,8,6,1633.94,374,272.3233333333333,5,4,4,54,champions
14398,38,2,707.7899999999998,164,353.8949999999999,3,2,3,32,about_to_sleep
14399,31,8,2113.16,311,264.145,4,5,4,45,loyal_customers
14400,45,2,1157.77,268,578.885,3,2,4,32,about_to_sleep
14401,61,9,2744.42,362,304.93555555555554,3,5,5,35,loyal_customers
14402,289,1,285.6,289,285.6,1,1,2,11,hibernating
14403,226,2,404.69999999999993,276,202.35,1,2,2,12,hibernating
14404,6,8,1424.79,356,178.09875,5,5,4,55,champions
14405,23,1,195.0,23,195.0,4,1,1,41,promising
14408,108,4,1503.2399999999998,369,375.81,2,4,4,24,at_Risk
14409,5,5,1696.6400000000003,204,339.3280000000001,5,4,4,54,champions
14410,13,2,1546.07,74,773.035,5,2,4,52,potential_loyalists
14412,61,1,656.16,61,656.16,3,1,3,31,about_to_sleep
14413,47,3,647.6700000000003,326,215.8900000000001,3,3,3,33,need_attention
14414,11,1,902.35,11,902.35,5,1,3,51,new_customers
14415,16,10,6191.32,360,619.132,5,5,5,55,champions
14417,24,1,604.2,24,604.2,4,1,3,41,promising
14419,19,1,202.85,19,202.85,4,1,1,41,promising
14420,33,3,1251.65,328,417.2166666666667,4,3,4,43,potential_loyalists
14421,149,4,1656.26,328,414.065,2,4,4,24,at_Risk
14422,11,13,6007.880000000001,359,462.14461538461546,5,5,5,55,champions
14423,74,2,651.41,331,325.705,2,2,3,22,hibernating
14425,71,3,661.3899999999998,374,220.46333333333325,3,3,3,33,need_attention
14426,40,7,7246.269999999999,282,1035.1814285714286,3,5,5,35,loyal_customers
14427,131,2,900.18,268,450.09,2,2,3,22,hibernating
14429,40,1,516.2800000000001,40,516.2800000000001,3,1,3,31,about_to_sleep
14430,148,3,1220.9000000000003,244,406.9666666666668,2,3,4,23,at_Risk
14431,16,3,2143.84,324,714.6133333333332,5,3,4,53,potential_loyalists
14433,102,1,289.6,102,289.6,2,1,2,21,hibernating
14435,138,1,90.42,138,90.42,2,1,1,21,hibernating
14436,190,1,182.64,190,182.64,1,1,1,11,hibernating
14437,2,5,895.84,220,179.168,5,4,3,54,champions
14439,80,4,6781.8,324,1695.45,2,4,5,24,at_Risk
14440,2,9,4281.049999999999,374,475.67222222222216,5,5,5,55,champions
14441,11,7,2898.8,327,414.11428571428576,5,5,5,55,champions
14442,51,5,3777.2,327,755.44,3,4,5,34,loyal_customers
14443,5,2,966.27,16,483.1350000000001,5,2,3,52,potential_loyalists
14444,93,1,132.04,93,132.04,2,1,1,21,hibernating
14445,92,1,221.65,92,221.65,2,1,1,21,hibernating
14446,23,1,201.73,23,201.73,4,1,1,41,promising
14447,37,1,548.5,37,548.5,4,1,3,41,promising
14449,9,5,1575.7000000000005,73,315.14000000000004,5,4,4,54,champions
14450,16,4,645.19,247,161.2975,5,4,3,54,champions
14451,26,10,2646.18,328,264.618,4,5,5,45,loyal_customers
14452,32,2,401.1499999999999,158,200.575,4,2,2,42,potential_loyalists
14454,13,5,977.3,370,195.46,5,4,3,54,champions
14455,69,4,628.2099999999999,132,157.05249999999998,3,4,3,34,loyal_customers
14458,17,1,237.42,17,237.42,4,1,1,41,promising
14459,288,1,3537.821,288,3537.821,1,1,5,11,hibernating
14460,33,6,659.1600000000001,361,109.86,4,4,3,44,loyal_customers
14461,19,10,4610.44,327,461.044,4,5,5,45,loyal_customers
14462,69,1,265.99,69,265.99,3,1,2,31,about_to_sleep
14463,136,1,256.95,136,256.95,2,1,2,21,hibernating
14464,205,2,111.0,264,55.49999999999999,1,2,1,12,hibernating
14465,65,8,2887.4100000000003,338,360.92625,3,5,5,35,loyal_customers
14466,9,7,2374.5,363,339.2142857142857,5,5,5,55,champions
14467,26,8,1622.23,374,202.77875,4,5,4,45,loyal_customers
14468,370,1,204.24000000000004,370,204.24000000000004,1,1,1,11,hibernating
14469,53,4,2112.21,316,528.0525,3,4,4,34,loyal_customers
14470,67,1,250.85,67,250.85,3,1,1,31,about_to_sleep
14471,228,2,400.9500000000001,369,200.475,1,2,2,12,hibernating
14472,326,1,291.38,326,291.38,1,1,2,11,hibernating
14474,216,1,730.4200000000001,216,730.4200000000001,1,1,3,11,hibernating
14475,45,1,225.3,45,225.3,3,1,1,31,about_to_sleep
14477,73,3,660.0,341,220.0,2,3,3,23,at_Risk
14478,19,4,1276.6600000000003,375,319.1650000000001,4,4,4,44,loyal_customers
14479,2,3,982.86,370,327.62000000000006,5,3,3,53,potential_loyalists
14480,39,3,1020.47,355,340.1566666666667,3,3,4,33,need_attention
14481,44,3,1674.98,314,558.3266666666667,3,3,4,33,need_attention
14482,16,6,2289.76,107,381.6266666666667,5,4,5,54,champions
14483,373,1,120.0,373,120.0,1,1,1,11,hibernating
14484,38,3,749.06,359,249.68666666666664,3,3,3,33,need_attention
14486,148,2,175.5,190,87.75,2,2,1,22,hibernating
14487,5,2,257.28,16,128.64,5,2,2,52,potential_loyalists
14489,74,3,1111.55,249,370.51666666666665,2,3,4,23,at_Risk
14490,43,2,1273.47,65,636.735,3,2,4,32,about_to_sleep
14491,9,1,127.2,9,127.2,5,1,1,51,new_customers
14492,67,7,1921.91,256,274.5585714285714,3,5,4,35,loyal_customers
14493,27,5,2746.91,278,549.382,4,4,5,44,loyal_customers
14494,38,2,261.9,368,130.95,3,2,2,32,about_to_sleep
14495,296,1,51.0,296,51.0,1,1,1,11,hibernating
14496,10,6,2129.42,270,354.90333333333336,5,4,4,54,champions
14497,310,1,221.69,310,221.69,1,1,1,11,hibernating
14498,38,5,1953.95,187,390.79,3,4,4,34,loyal_customers
14499,11,4,1323.6500000000003,106,330.9125000000001,5,4,4,54,champions
14505,41,11,6096.200000000001,367,554.2,3,5,5,35,loyal_customers
14506,6,3,1278.5,236,426.1666666666667,5,3,4,53,potential_loyalists
14507,15,5,1901.25,366,380.25000000000006,5,4,4,54,champions
14508,13,3,598.52,177,199.50666666666663,5,3,3,53,potential_loyalists
14509,171,1,110.95000000000002,171,110.95000000000002,2,1,1,21,hibernating
14510,12,3,1007.28,73,335.76000000000005,5,3,4,53,potential_loyalists
14512,20,5,948.19,369,189.638,4,4,3,44,loyal_customers
14513,73,3,332.4200000000001,205,110.80666666666669,2,3,2,23,at_Risk
14514,73,6,3543.63,363,590.605,2,4,5,24,at_Risk
14515,24,6,1647.17,187,274.52833333333336,4,4,4,44,loyal_customers
14516,153,1,163.92,153,163.92,2,1,1,21,hibernating
14519,320,2,206.09,365,103.045,1,2,1,12,hibernating
14521,128,1,199.45,128,199.45,2,1,1,21,hibernating
14522,232,4,784.0799999999999,321,196.02,1,4,3,14,at_Risk
14524,46,4,1066.0300000000002,53,266.50750000000005,3,4,4,34,loyal_customers
14525,65,8,3908.44,363,488.555,3,5,5,35,loyal_customers
14526,26,1,262.40000000000003,26,262.40000000000003,4,1,2,41,promising
14527,2,69,19283.48,374,279.47072463768114,5,5,5,55,champions
14530,33,10,3271.49,324,327.149,4,5,5,45,loyal_customers
14531,116,1,376.34,116,376.34,2,1,2,21,hibernating
14532,48,7,2926.33,335,418.0471428571428,3,5,5,35,loyal_customers
14533,44,4,1516.65,247,379.1625,3,4,4,34,loyal_customers
14534,34,8,1824.06,271,228.0075,4,5,4,45,loyal_customers
14535,32,6,3166.54,290,527.7566666666667,4,4,5,44,loyal_customers
14537,260,1,285.84,260,285.84,1,1,2,11,hibernating
14538,167,3,982.59,320,327.53000000000003,2,3,3,23,at_Risk
14540,16,8,2799.08,369,349.885,5,5,5,55,champions
14541,53,6,1038.03,338,173.005,3,4,4,34,loyal_customers
14543,17,23,11276.44,375,490.28,4,5,5,45,loyal_customers
14544,107,1,957.98,107,957.98,2,1,3,21,hibernating
14545,311,1,349.25,311,349.25,1,1,2,11,hibernating
14546,13,6,2619.81,370,436.635,5,4,5,54,champions
14548,121,7,1974.69,370,282.09857142857146,2,5,4,25,cant_loose
14549,57,3,627.31,374,209.10333333333327,3,3,3,33,need_attention
14550,25,2,587.6899999999999,120,293.845,4,2,3,42,potential_loyalists
14551,48,5,693.8100000000001,318,138.762,3,4,3,34,loyal_customers
14552,17,2,346.21000000000004,229,173.10500000000002,4,2,2,42,potential_loyalists
14553,48,4,982.27,146,245.5675,3,4,3,34,loyal_customers
14555,18,4,1991.49,358,497.8725,4,4,4,44,loyal_customers
14556,233,3,835.3399999999999,325,278.44666666666666,1,3,3,13,at_Risk
14558,291,3,655.5,368,218.5,1,3,3,13,at_Risk
14559,27,1,75.6,27,75.6,4,1,1,41,promising
14560,16,22,3876.26,374,176.19363636363636,5,5,5,55,champions
14562,27,8,1654.6300000000003,307,206.82875000000004,4,5,4,45,loyal_customers
14563,146,2,679.4400000000003,229,339.72000000000014,2,2,3,22,hibernating
14564,71,2,2605.6200000000003,372,1302.8100000000002,3,2,5,32,about_to_sleep
14565,110,1,760.0999999999999,110,760.0999999999999,2,1,3,21,hibernating
14566,54,3,2660.0,170,886.6666666666666,3,3,5,33,need_attention
14568,72,1,919.7000000000004,72,919.7000000000004,3,1,3,31,about_to_sleep
14569,89,3,371.59,240,123.86333333333334,2,3,2,23,at_Risk
14570,80,1,395.69,80,395.69,2,1,2,21,hibernating
14571,62,1,161.65,62,161.65,3,1,1,31,about_to_sleep
14572,54,4,2782.34,258,695.585,3,4,5,34,loyal_customers
14573,9,5,968.0,337,193.6,5,4,3,54,champions
14574,369,1,143.7,369,143.7,1,1,1,11,hibernating
14575,125,1,460.71,125,460.71,2,1,2,21,hibernating
14576,9,1,35.400000000000006,9,35.400000000000006,5,1,1,51,new_customers
14577,31,3,514.54,365,171.51333333333332,4,3,3,43,potential_loyalists
14579,69,1,105.56,69,105.56,3,1,1,31,about_to_sleep
14580,155,1,14.85,155,14.85,2,1,1,21,hibernating
14581,181,1,295.2,181,295.2,1,1,2,11,hibernating
14583,20,3,728.48,258,242.82666666666668,4,3,3,43,potential_loyalists
14584,58,4,705.6500000000001,297,176.41250000000002,3,4,3,34,loyal_customers
14585,19,4,986.22,53,246.555,4,4,3,44,loyal_customers
14588,215,1,135.39,215,135.39,1,1,1,11,hibernating
14589,8,1,39.75,8,39.75,5,1,1,51,new_customers
14590,61,20,3006.62,369,150.331,3,5,5,35,loyal_customers
14593,34,9,3094.02,367,343.78,4,5,5,45,loyal_customers
14594,10,1,255.0,10,255.0,5,1,2,51,new_customers
14595,90,2,423.85,325,211.925,2,2,2,22,hibernating
14596,263,1,229.47,263,229.47,1,1,1,11,hibernating
14597,16,4,1318.39,74,329.5975,5,4,4,54,champions
14598,206,1,162.07,206,162.07,1,1,1,11,hibernating
14599,27,2,474.54,146,237.27,4,2,2,42,potential_loyalists
14600,30,1,471.84,30,471.84,4,1,2,41,promising
14602,293,1,205.36,293,205.36,1,1,1,11,hibernating
14604,270,1,143.86,270,143.86,1,1,1,11,hibernating
14605,11,4,937.16,368,234.29,5,4,3,54,champions
14606,3,102,18704.41,373,183.37656862745095,5,5,5,55,champions
14607,104,8,7568.13,361,946.01625,2,5,5,25,cant_loose
14608,16,7,1567.79,370,223.97,5,5,4,55,champions
14609,27,6,884.64,305,147.44,4,4,3,44,loyal_customers
14610,32,2,24.35,151,12.175,4,2,1,42,potential_loyalists
14611,80,2,604.3300000000002,235,302.1650000000001,2,2,3,22,hibernating
14612,52,1,877.6999999999998,52,877.6999999999998,3,1,3,31,about_to_sleep
14613,317,1,76.32000000000001,317,76.32000000000001,1,1,1,11,hibernating
14614,23,1,295.13,23,295.13,4,1,2,41,promising
14615,31,5,951.76,185,190.352,4,4,3,44,loyal_customers
14616,22,2,121.7,185,60.85,4,2,1,42,potential_loyalists
14617,39,2,190.47,52,95.235,3,2,1,32,about_to_sleep
14618,13,4,788.8800000000001,183,197.22000000000003,5,4,3,54,champions
14619,178,1,896.8,178,896.8,1,1,3,11,hibernating
14621,148,4,1212.21,320,303.0525,2,4,4,24,at_Risk
14623,17,5,1170.33,239,234.066,4,4,4,44,loyal_customers
14624,52,4,588.22,241,147.055,3,4,3,34,loyal_customers
14625,11,9,3598.25,360,399.80555555555554,5,5,5,55,champions
14626,32,7,2619.65,366,374.2357142857143,4,5,5,45,loyal_customers
14627,16,1,462.75000000000006,16,462.75000000000006,5,1,2,51,new_customers
14628,79,3,1326.04,320,442.0133333333333,2,3,4,23,at_Risk
14630,121,1,338.65,121,338.65,2,1,2,21,hibernating
14631,23,3,1018.71,124,339.57,4,3,4,43,potential_loyalists
14634,74,4,2124.46,178,531.115,2,4,4,24,at_Risk
14635,90,1,215.22,90,215.22,2,1,1,21,hibernating
14637,314,1,106.68,314,106.68,1,1,1,11,hibernating
14639,45,3,1994.47,298,664.8233333333334,3,3,4,33,need_attention
14640,46,4,1541.9800000000002,323,385.49500000000006,3,4,4,34,loyal_customers
14643,254,3,986.0800000000002,365,328.6933333333334,1,3,3,13,at_Risk
14644,51,5,1416.96,373,283.392,3,4,4,34,loyal_customers
14645,271,1,279.8,271,279.8,1,1,2,11,hibernating
14646,11,78,248396.5,374,3184.5705128205127,5,5,5,55,champions
14647,160,1,276.75,160,276.75,2,1,2,21,hibernating
14648,53,15,4546.8600000000015,366,303.1240000000001,3,5,5,35,loyal_customers
14649,19,5,2358.02,325,471.604,4,4,5,44,loyal_customers
14650,225,1,62.5,225,62.5,1,1,1,11,hibernating
14651,31,7,1379.52,268,197.0742857142857,4,5,4,45,loyal_customers
14653,150,5,1666.9900000000002,374,333.398,2,4,4,24,at_Risk
14654,375,1,246.86,375,246.86,1,1,1,11,hibernating
14655,25,3,1946.28,233,648.76,4,3,4,43,potential_loyalists
14656,52,3,523.5999999999999,240,174.5333333333333,3,3,3,33,need_attention
14657,66,2,612.6500000000001,72,306.32500000000005,3,2,3,32,about_to_sleep
14662,64,3,645.1600000000001,373,215.05333333333337,3,3,3,33,need_attention
14663,67,2,490.6,67,245.3,3,2,2,32,about_to_sleep
14665,64,2,913.95,229,456.975,3,2,3,32,about_to_sleep
14667,2,31,12685.94,374,409.2238709677419,5,5,5,55,champions
14668,82,1,111.62999999999998,82,111.62999999999998,2,1,1,21,hibernating
14669,270,4,1973.94,374,493.485,1,4,4,14,at_Risk
14670,369,1,190.47,369,190.47,1,1,1,11,hibernating
14671,186,2,1127.45,205,563.725,1,2,4,12,hibernating
14672,152,2,347.59,317,173.795,2,2,2,22,hibernating
